y,Ux
1.6846846846799999,0.0036267713700000037
1.69369369369,0.003637102393333406
1.7027027027,0.0036474334149999934
1.71171171171,0.0036577644366667292
1.72072072072,0.0036694325750000387
1.72972972973,0.0036816355600000072
1.73873873874,0.0036938385449999758
1.74774774775,0.0037060415299999447
1.75675675676,0.003718244515000061
1.7657657657699999,0.00373044750000003
1.77477477477,0.0037426504849999986
1.7837837837800001,0.003754853469999967
1.79279279279,0.0037670563300000737
1.8018018018000002,0.0037792591566666958
1.81081081081,0.0037914619833333183
1.8198198198200002,0.0038036648099999404
1.82882882883,0.003815867636666711
1.83783783784,0.003828070463333333
1.8468468468500001,0.003840273289999955
1.85585585586,0.0038524761166667254
1.86486486486,0.003866619113333266
1.8738738738699998,0.0038810854733333975
1.88288288288,0.003895551831666714
1.8918918918899998,0.003910018190000031
1.9009009009,0.003924484548333347
1.9099099099099999,0.003938950906666665
1.91891891892,0.003953417266666648
1.92792792793,0.003967883624999964
1.9369369369399998,0.003982349809999934
1.94594594595,0.003996815981666717
1.95495495495,0.004011282153333351
1.96396396396,0.004025748324999985
1.97297297297,0.0040402144966666205
1.98198198198,0.004054680668333403
1.99099099099,0.0040691468400000375
2.0,0.004083613011666672
2.00900900901,0.004100856680000042
2.01801801802,0.004118100349999931
2.02702702703,0.004135344019999969
2.03603603604,0.004152587690000005
2.04504504505,0.004169831358333376
2.0540540540500003,0.004187075028333265
2.06306306306,0.004204318698333302
2.07207207207,0.004221562353333337
2.0810810810800002,0.004238805816666691
2.09009009009,0.004256049281666711
2.0990990991,0.004273292745000064
2.10810810811,0.004290536209999936
2.1171171171200003,0.00430777967333329
2.12612612613,0.00432502313833331
2.13513513514,0.004342266601666663
2.1441441441399998,0.004359999311666603
2.15315315315,0.004380667488333323
2.16216216216,0.004401335663333376
2.17117117117,0.004422003839999948
2.18018018018,0.004442672016666667
2.18918918919,0.004463340193333387
2.1981981982,0.004484008369999959
2.2072072072099997,0.004504676546666679
2.21621621622,0.004525344680000061
2.22522522523,0.004546012656666616
2.23423423423,0.00456668063333332
2.2432432432400002,0.004587348610000023
2.25225225225,0.004608016586666726
2.26126126126,0.004628684563333281
2.27027027027,0.004649352539999985
2.27927927928,0.004670020516666688
2.28828828829,0.004691908141666683
2.2972972973,0.00471684489166672
2.30630630631,0.004741781639999942
2.31531531532,0.004766718388333313
2.32432432432,0.004791655136666684
2.33333333333,0.004816591885000054
2.3423423423400003,0.004841528633333277
2.35135135135,0.0048664653816666474
2.36036036036,0.004891402086666681
2.36936936937,0.004916338713333375
2.3783783783800003,0.004941275340000069
2.38738738739,0.004966211964999949
2.3963963964,0.004991148591666643
2.4054054054100003,0.005016085218333337
2.41441441441,0.005041021845000031
2.42342342342,0.0050659584716667245
2.4324324324299997,0.005093184181666673
2.44144144144,0.00512346200499995
2.45045045045,0.005153739828333374
2.45945945946,0.00518401765166665
2.46846846847,0.005214295474999926
2.47747747748,0.005244573300000018
2.48648648649,0.005274851123333295
2.4954954955,0.005305128946666719
2.5045045045,0.005335406781666663
2.51351351351,0.005365684626666607
2.52252252252,0.005395962473333367
2.53153153153,0.005426240319999979
2.54054054054,0.005456518166666739
2.54954954955,0.00548679601333335
2.55855855856,0.005517073859999962
2.5675675675700003,0.005547351705000055
2.57657657658,0.0055811127333333195
2.58558558559,0.005617486144999943
2.59459459459,0.005653859558333381
2.6036036036000003,0.0056902329716666715
2.61261261261,0.005726606383333295
2.62162162162,0.005762979796666734
2.6306306306300002,0.0057993532100000245
2.6396396396400004,0.005835726621666648
2.64864864865,0.005872100048333273
2.65765765766,0.00590847348333338
2.6666666666700003,0.005944846918333339
2.67567567568,0.005981220351666631
2.68468468468,0.006017593786666738
2.6936936936900002,0.006053967221666697
2.7027027027000003,0.006090340656666656
2.7117117117100005,0.006126714089999948
2.72072072072,0.006169132054999989
2.7297297297300003,0.006213967829999945
2.7387387387400004,0.006258803605000048
2.74774774775,0.00630363938166667
2.75675675676,0.006348475156666626
2.7657657657700003,0.006393310933333396
2.77477477477,0.006438146708333352
2.7837837837799997,0.0064829824833333065
2.79279279279,0.00652781835333327
2.8018018018,0.006572654246666716
2.8108108108099996,0.006617490141666682
2.8198198198199997,0.006662326034999981
2.82882882883,0.006707161929999946
2.83783783784,0.00675199782500006
2.8468468468499997,0.006796833718333358
2.85585585586,0.006841669613333323
2.86486486486,0.006898517188333268
2.87387387387,0.00695736671166669
2.8828828828799997,0.0070162162333332985
2.89189189189,0.007075065756666721
2.9009009009,0.007133915279999996
2.90990990991,0.007192764801666603
2.9189189189199998,0.007251614325000026
2.92792792793,0.007310463846666633
2.93693693694,0.0073803439033333085
2.9459459459499997,0.00745107246166669
2.95495495495,0.00752180102000007
2.96396396396,0.007592529578333303
2.97297297297,0.007663258136666684
2.98198198198,0.007733986695000065
2.99099099099,0.007804715253333298
3.0,0.007875443810000013
3.00900900901,0.00793450416499993
3.01801801802,0.00799356451833333
3.02702702703,0.008052624873333395
3.03603603604,0.008111685226666646
3.04504504505,0.008170745581666713
3.0540540540500003,0.008229805934999964
3.06306306306,0.00828886629000003
3.07207207207,0.008349104798333359
3.0810810810800002,0.00842465930499999
3.09009009009,0.008500213813333287
3.0990990991,0.008575768320000066
3.10810810811,0.008651322828333363
3.1171171171200003,0.00872687733666666
3.12612612613,0.008802431843333292
3.13513513514,0.008877986351666737
3.14414414414,0.008954989751666679
3.1531531531500003,0.009040686516666637
3.16216216216,0.009126383279999928
3.17117117117,0.009212080045000034
3.1801801801800003,0.009297776808333325
3.1891891891900004,0.009383473573333282
3.1981981982,0.009469170336666721
3.20720720721,0.009554867100000012
3.2162162162200003,0.009642813231666677
3.22522522523,0.009739007040000006
3.2342342342299997,0.00983520084666667
3.24324324324,0.009931394655
3.25225225225,0.010027588463333329
3.2612612612599996,0.01012378227166666
3.2702702702699997,0.010219976078333323
3.27927927928,0.010316169886666652
3.2882882882899995,0.010415288244999932
3.2972972972999997,0.010521717981666642
3.3063063063099998,0.010628147716666684
3.31531531532,0.010734577453333394
3.32432432432,0.010841007188333288
3.3333333333299997,0.010947436923333331
3.34234234234,0.011053866660000041
3.35135135135,0.011160296394999936
3.3603603603599996,0.011269111971666726
3.3693693693699998,0.01138222206333328
3.37837837838,0.011495332153333315
3.38738738739,0.011608442245000017
3.3963963963999997,0.011721552336666718
3.40540540541,0.011834662426666606
3.41441441441,0.011947772518333307
3.42342342342,0.012060882608333342
3.4324324324299997,0.012172539381666661
3.44144144144,0.012282258394999968
3.45045045045,0.012391977408333274
3.45945945946,0.012501696421666727
3.46846846847,0.012611415435000032
3.47747747748,0.012721134448333338
3.48648648649,0.012830853461666644
3.4954954955,0.012940572474999948
3.5045045045,0.013034732089999945
3.51351351351,0.013113332304999966
3.52252252252,0.013191932519999986
3.53153153153,0.013270532735000007
3.54054054054,0.013349132951666695
3.54954954955,0.013427733166666714
3.55855855856,0.013506333381666735
3.5675675675700003,0.013584933596666607
3.57657657658,0.013613896080000002
3.58558558559,0.013605630264999983
3.59459459459,0.013597364448333297
3.6036036036000003,0.013589098633333277
3.61261261261,0.013580832818333407
3.62162162162,0.013572567001666721
3.6306306306300002,0.013564301186666702
3.6396396396400004,0.013556035371666683
3.64864864865,0.01341705566000003
3.65765765766,0.013205457116666727
3.6666666666700003,0.012993858574999942
3.67567567568,0.01278226003166664
3.68468468468,0.012570661490000004
3.6936936936900002,0.012359062946666702
3.7027027027000003,0.012147464405000067
3.7117117117100005,0.011935865861666617
3.72072072072,0.011387821326666714
3.7297297297300003,0.010705198395000023
3.7387387387400004,0.01002257546333333
3.74774774775,0.00933995253166664
3.75675675676,0.008657329599999949
3.7657657657700003,0.007974706668333406
3.77477477477,0.007292083736666714
3.7837837837799997,0.006609460803333356
3.79279279279,0.004799929643333349
3.8018018018,0.002683059874999986
3.8108108108099996,0.0005661901066666234
3.8198198198199997,-0.001550679661666739
3.82882882883,-0.0036675494299999536
3.83783783784,-0.005784419198333317
3.8468468468499997,-0.007901288966666678
3.85585585586,-0.010018158736666708
3.86486486486,-0.015891201648333315
3.87387387387,-0.022390273419999957
3.8828828828799997,-0.028889345189999933
3.89189189189,-0.03538841696000006
3.9009009009,-0.04188748873000003
3.90990990991,-0.04838656050000001
3.9189189189199998,-0.05488563227166665
3.92792792793,-0.06138470404166663
3.93693693694,-0.07501130594499994
3.9459459459499997,-0.08918617939833329
3.95495495495,-0.10336105284999997
3.96396396396,-0.11753592630333332
3.97297297297,-0.13171079975666666
3.98198198198,-0.14588567320833334
3.99099099099,-0.1600605466616667
4.0,-0.17423542011333337
4.00900900901,-0.18812575100166665
4.01801801802,-0.20201608189166662
4.02702702703,-0.21590641278000003
4.03603603604,-0.22979674366833333
4.04504504505,-0.2436870745566666
4.05405405405,-0.257577405445
4.06306306306,-0.271467736335
4.07207207207,-0.284850038825
4.08108108108,-0.29162797213999997
4.09009009009,-0.29840590545499995
4.0990990991,-0.30518383876999994
4.10810810811,-0.3119617720849999
4.11711711712,-0.3187397054000001
4.12612612613,-0.3255176387166667
4.1351351351400005,-0.3322955720316667
4.14414414414,-0.33856098189833334
4.15315315315,-0.3417512510783333
4.1621621621600005,-0.3449415202583333
4.17117117117,-0.34813178943833334
4.18018018018,-0.3513220586183334
4.18918918919,-0.3545123277983333
4.1981981982,-0.35770259697833334
4.207207207210001,-0.3608928661583333
4.21621621622,-0.363725505665
4.22522522523,-0.3652468363683334
4.23423423423,-0.36676816707166665
4.243243243239999,-0.368289497775
4.25225225225,-0.3698108284783333
4.26126126126,-0.37133215918333334
4.27027027027,-0.37285348988666667
4.27927927928,-0.37437482059
4.2882882882899995,-0.37567201669333333
4.2972972973,-0.376408876295
4.30630630631,-0.3771457358966666
4.3153153153199995,-0.37788259549833336
4.32432432432,-0.3786194551
4.33333333333,-0.37935631470333336
4.34234234234,-0.380093174305
4.35135135135,-0.38083003390666664
4.36036036036,-0.38141433420166665
4.36936936937,-0.381724027745
4.37837837838,-0.38203372129
4.38738738739,-0.38234341483333334
4.3963963964,-0.38265310837833333
4.40540540541,-0.38296280192166665
4.41441441441,-0.383272495465
4.42342342342,-0.38358218900999996
4.43243243243,-0.383792931515
4.44144144144,-0.383871739305
4.45045045045,-0.3839505470933333
4.45945945946,-0.3840293548816667
4.46846846847,-0.3841081626716667
4.47747747748,-0.38418697046
4.48648648649,-0.38426577824833336
4.4954954955,-0.3843445860383334
4.5045045045,-0.38434458603000005
4.51351351351,-0.3842657782266667
4.52252252252,-0.38418697042166666
4.53153153153,-0.38410816261833336
4.54054054054,-0.38402935481333333
4.54954954955,-0.38395054701
4.55855855856,-0.383871739205
4.56756756757,-0.38379293140166665
4.57657657658,-0.3835821888666667
4.58558558559,-0.383272495285
4.59459459459,-0.3829628017033333
4.6036036036,-0.38265310812166664
4.61261261261,-0.38234341454
4.62162162162,-0.3820337209583333
4.63063063063,-0.381724027375
4.63963963964,-0.38141433379333334
4.64864864865,-0.3808300334333334
4.65765765766,-0.38009317375333335
4.66666666667,-0.3793563140716667
4.67567567568,-0.37861945439000005
4.6846846846800005,-0.3778825947083333
4.69369369369,-0.37714573502666665
4.7027027027,-0.37640887534499995
4.7117117117100005,-0.37567201566499997
4.72072072072,-0.37437481940833334
4.72972972973,-0.3728534885233334
4.73873873874,-0.3713321576383333
4.74774774775,-0.3698108267533333
4.756756756760001,-0.3682894958683333
4.76576576577,-0.36676816498333337
4.77477477477,-0.3652468340983333
4.78378378378,-0.3637255032133333
4.792792792789999,-0.3608928633583333
4.8018018018,-0.357702593785
4.81081081081,-0.3545123242116666
4.81981981982,-0.3513220546383333
4.82882882883,-0.34813178506500003
4.8378378378399995,-0.3449415154916667
4.84684684685,-0.34175124591833334
4.85585585586,-0.338560976345
4.8648648648599995,-0.33229556588
4.87387387387,-0.3255176319316666
4.88288288288,-0.3187396979833334
4.89189189189,-0.3119617640366667
4.9009009009,-0.30518383008833333
4.90990990991,-0.2984058961416666
4.91891891892,-0.29162796219333337
4.92792792793,-0.284850028245
4.93693693694,-0.2714677248866666
4.94594594595,-0.2575773931116667
4.95495495496,-0.2436870613366667
4.96396396396,-0.22979672956166666
4.97297297297,-0.21590639778499998
4.98198198198,-0.20201606600999997
4.99099099099,-0.18812573423499993
5.0,-0.17423540246000005
5.00900900901,-0.16006052931666673
5.01801801802,-0.14588565617499993
5.02702702703,-0.1317107830316666
5.03603603604,-0.11753590988833329
5.04504504505,-0.10336103674666663
5.05405405405,-0.08918616360333331
5.06306306306,-0.07501129045999999
5.07207207207,-0.06138468893166671
5.08108108108,-0.054885618393333356
5.09009009009,-0.04838654785333333
5.0990990991,-0.04188747731499998
5.10810810811,-0.035388406776666624
5.11711711712,-0.0288893362366666
5.12612612613,-0.022390265698333394
5.1351351351400005,-0.01589119515833337
5.14414414414,-0.010018153373333375
5.15315315315,-0.00790128410666672
5.1621621621600005,-0.0057844148383334
5.17117117117,-0.0036675455716665972
5.18018018018,-0.0015506763049999428
5.18918918919,0.0005661929633333784
5.1981981982,0.002683062230000033
5.207207207210001,0.004799931496666687
5.21621621622,0.006609462236666659
5.22522522523,0.007292085040000007
5.234234234230001,0.00797470784500002
5.24324324324,0.00865733064833337
5.25225225225,0.009339953453333383
5.2612612612600005,0.01002257625666673
5.27027027027,0.010705199061666596
5.279279279280001,0.011387821864999944
5.28828828829,0.01193586629833332
5.2972972973,0.012147464804999952
5.306306306310001,0.012359063311666732
5.31531531532,0.012570661818333365
5.32432432432,0.01278226032333333
5.333333333330001,0.012993858829999963
5.34234234234,0.013205457336666596
5.351351351350001,0.013417055841666711
5.3603603603600005,0.013556035526666696
5.36936936937,0.013564301331666714
5.378378378380001,0.013572567136666732
5.3873873873900004,0.013580832943333268
5.3963963964,0.013589098748333287
5.405405405410001,0.013597364553333305
5.41441441441,0.013605630358333324
5.423423423420001,0.013613896163333342
5.432432432430001,0.01358493367333328
5.44144144144,0.01350633345333326
5.450450450450001,0.013427733235000053
5.4594594594600006,0.013349133015000033
5.46846846847,0.013270532796666679
5.477477477480001,0.013191932576666657
5.4864864864900005,0.013113332356666637
5.4954954955,0.013034732138333283
5.5045045045,0.012940572519999952
5.5135135135099995,0.01283085350499998
5.522522522519999,0.012721134490000008
5.53153153153,0.012611415475000035
5.5405405405399994,0.012501696460000064
5.549549549549999,0.012391977443333277
5.55855855856,0.012282258428333304
5.567567567569999,0.01217253941333333
5.576576576579999,0.012060882640000012
5.58558558559,0.01194777254833331
5.594594594589999,0.011834662456666608
5.6036036036,0.011721552365000054
5.6126126126099996,0.011608442273333353
5.621621621619999,0.011495332181666651
5.63063063063,0.01138222208999995
5.6396396396399995,0.011269111998333395
5.648648648649999,0.011160296421666605
5.65765765766,0.011053866685000044
5.666666666669999,0.01094743695
5.67567567568,0.01084100721333329
5.68468468468,0.010734577478333396
5.693693693689999,0.010628147743333352
5.7027027027,0.010521718006666644
5.71171171171,0.0104152882716666
5.720720720719999,0.01031616991333332
5.72972972973,0.010219976104999992
5.7387387387399995,0.010123782296666661
5.74774774775,0.01002758848833333
5.75675675676,0.009931394681666669
5.765765765769999,0.009835200873333338
5.77477477477,0.009739007065000008
5.78378378378,0.00964281325666668
5.792792792789999,0.00955486712666668
5.8018018018,0.00946917036333339
5.81081081081,0.009383473598333284
5.81981981982,0.009297776834999993
5.82882882883,0.009212080070000036
5.8378378378399995,0.009126383306666597
5.84684684685,0.00904068654166664
5.85585585586,0.008954989778333347
5.8648648648599995,0.008877986376666739
5.87387387387,0.008802431868333294
5.88288288288,0.008726877359999996
5.89189189189,0.008651322851666698
5.9009009009,0.008575768345000068
5.90990990991,0.008500213836666623
5.91891891892,0.008424659328333325
5.92792792793,0.008349104820000028
5.93693693694,0.008288866311666698
5.94594594595,0.008229805956666633
5.95495495495,0.008170745603333382
5.96396396396,0.008111685248333314
5.97297297297,0.008052624893333396
5.98198198198,0.007993564538333331
5.99099099099,0.007934504183333265
6.0,0.007875443828333347
6.00900900901,0.0078047208866666535
6.01801801802,0.007733997943333293
6.02702702703,0.007663274999999932
6.03603603604,0.0075925520583333865
6.04504504505,0.007521829115000027
6.05405405405,0.007451106173333333
6.06306306306,0.007380383229999972
6.07207207207,0.0073105079883333994
6.08108108108,0.007251652849999957
6.09009009009,0.007192797711666661
6.0990990991,0.007133942575000034
6.10810810811,0.007075087436666738
6.11711711712,0.007016232299999962
6.12612612613,0.006957377161666667
6.1351351351400005,0.006898522025000038
6.14414414414,0.0068416696366666585
6.15315315315,0.006796833741666693
6.1621621621600005,0.006751997846666728
6.17117117117,0.006707161953333281
6.18018018018,0.006662326058333316
6.18918918919,0.006617490165000017
6.1981981982,0.006572654270000052
6.207207207210001,0.006527818376666605
6.21621621622,0.006482982508333309
6.22522522523,0.006438146731666687
6.234234234230001,0.006393310956666731
6.24324324324,0.006348475181666628
6.25225225225,0.0063036394050000055
6.2612612612600005,0.00625880363000005
6.27027027027,0.006213967854999947
6.279279279280001,0.006169132079999991
6.28828828829,0.00612671411499995
6.2972972973,0.006090340681666658
6.306306306310001,0.006053967246666699
6.31531531532,0.00601759381166674
6.32432432432,0.0059812203783333
6.333333333330001,0.005944846943333341
6.34234234234,0.005908473508333382
6.351351351350001,0.005872100074999942
6.3603603603600005,0.005835726648333317
6.36936936937,0.0057993532350000265
6.378378378380001,0.005762979821666736
6.3873873873900004,0.005726606409999964
6.3963963964,0.005690232996666674
6.405405405410001,0.00565385958500005
6.41441441441,0.005617486171666612
6.423423423420001,0.0055811127583333215
6.432432432430001,0.005547351731666724
6.44144144144,0.005517073884999964
6.450450450450001,0.005486796040000019
6.4594594594600006,0.00545651819333326
6.46846846847,0.005426240346666648
6.477477477480001,0.005395962500000036
6.4864864864900005,0.005365684653333276
6.4954954955,0.005335406808333332
6.5045045045,0.005305128973333388
6.5135135135099995,0.0052748511499999635
6.522522522519999,0.0052445733266666865
6.53153153153,0.005214295503333262
6.5405405405399994,0.005184017679999986
6.549549549549999,0.00515373985666671
6.55855855856,0.005123462033333285
6.567567567569999,0.005093184208333342
6.576576576579999,0.005065958498333393
6.58558558559,0.0050410218716666995
6.594594594589999,0.0050160852450000055
6.6036036036,0.004991148619999978
6.6126126126099996,0.0049662119933332844
6.621621621619999,0.004941275366666738
6.63063063063,0.004916338740000044
6.6396396396399995,0.004891402115000017
6.648648648649999,0.004866465409999983
6.65765765766,0.0048415286616666125
6.666666666669999,0.00481659191333339
6.67567567568,0.004791655165000019
6.68468468468,0.004766718414999982
6.693693693689999,0.004741781666666611
6.7027027027,0.004716844918333389
6.71171171171,0.004691908170000018
6.720720720719999,0.004670020545000024
6.72972972973,0.00464935256833332
6.7387387387399995,0.004628684591666617
6.74774774775,0.004608016615000062
6.75675675676,0.004587348638333359
6.765765765769999,0.0045666806616666555
6.77477477477,0.004546012684999952
6.78378378378,0.004525344708333397
6.792792792789999,0.004504676575000015
6.8018018018,0.0044840083983332946
6.81081081081,0.00446334022333339
6.81981981982,0.00444267204666667
6.82882882883,0.00442200386999995
6.8378378378399995,0.004401335693333379
6.84684684685,0.004380667516666659
6.85585585586,0.004359999339999939
6.8648648648599995,0.004342266631666665
6.87387387387,0.004325023166666646
6.88288288288,0.004307779703333292
6.89189189189,0.004290536238333272
6.9009009009,0.0042732927750000664
6.90990990991,0.004256049310000047
6.91891891892,0.004238805846666693
6.92792792793,0.004221562381666673
6.93693693694,0.0042043187283333045
6.94594594595,0.004187075058333267
6.95495495495,0.004169831388333378
6.96396396396,0.004152587720000008
6.97297297297,0.004135344049999971
6.98198198198,0.004118100379999934
6.99099099099,0.004100856711666712
7.0,0.004083613041666674
7.00900900901,0.00406914687000004
7.01801801802,0.004054680698333406
7.02702702703,0.004040214526666623
7.03603603604,0.004025748354999988
7.04504504505,0.004011282183333353
7.05405405405,0.003996816011666719
7.06306306306,0.003982349839999936
7.07207207207,0.003967883654999967
7.08108108108,0.00395341729666665
7.09009009009,0.003938950938333334
7.0990990991,0.0039244845800000165
7.10810810811,0.0039100182216667
7.11711711712,0.0038955518633333832
7.12612612613,0.0038810855033334
7.1351351351400005,0.003866619144999935
7.14414414414,0.0038524761483333947
7.15315315315,0.0038402733216666243
7.1621621621600005,0.003828070495000002
7.17117117117,0.00381586766833338
7.18018018018,0.0038036648416666097
7.18918918919,0.0037914620149999876
7.1981981982,0.003779259188333365
7.207207207210001,0.003767056361666595
7.21621621622,0.0037548535016666365
7.22522522523,0.003742650516666668
7.234234234230001,0.0037304475316666994
7.24324324324,0.0037182445466667304
7.25225225225,0.003706041561666614
7.2612612612600005,0.003693838576666645
7.27027027027,0.0036816355933333433
7.279279279280001,0.003669432608333375
7.28828828829,0.0036577644700000653
7.2972972973,0.0036474334483333295
7.306306306310001,0.0036371024249999273
7.31531531532,0.00362677140333334
7.32432432432,0.0036164403816666044
7.333333333330001,0.003606109360000017
7.34234234234,0.003595778338333281
7.351351351350001,0.0035854473166666936
7.3603603603600005,0.0035751162483332877
7.36936936937,0.0035647850966666894
7.378378378380001,0.0035544539449999433
7.3873873873900004,0.003544122793333345
7.3963963964,0.0035337916416665984
7.405405405410001,0.00352346049
7.41441441441,0.0035131293400000687
7.423423423420001,0.0035027981883333226
7.432432432430001,0.0034931383133332736
7.44144144144,0.003484373473333265
7.450450450450001,0.0034756086333334046
7.4594594594600006,0.003466843795000063
7.46846846847,0.0034580789550000546
7.477477477480001,0.003449314115000046
7.4864864864900005,0.0034405492750000377
7.4954954955,0.003431784436666696
